t_s,hip_deg,knee_deg,ankle_deg
60.1368,-11.7088,21.6835,-12.9729
60.1407,-11.5369,21.3657,-12.9772
60.1446,-11.3775,21.0602,-12.953
60.1485,-11.2291,20.7698,-12.9042
60.1524,-11.0875,20.488,-12.8475
60.1563,-10.9506,20.2039,-12.7945
60.1602,-10.818,19.9161,-12.7561
60.1641,-10.69,19.6292,-12.7301
60.168,-10.5693,19.3383,-12.7083
60.1719,-10.4605,19.0485,-12.6753
60.1758,-10.3687,18.7691,-12.6284
60.1797,-10.2936,18.503,-12.5773
60.1836,-10.2328,18.2471,-12.5331
60.1876,-10.1845,17.9959,-12.5007
60.1915,-10.1464,17.7515,-12.4719
60.1954,-10.1148,17.5122,-12.4436
60.1993,-10.0862,17.2757,-12.4127
60.2032,-10.0591,17.0394,-12.3873
60.2071,-10.0308,16.8035,-12.3641
60.211,-9.9957,16.5649,-12.3413
60.2149,-9.94916,16.32,-12.3153
60.2188,-9.88939,16.0632,-12.2919
60.2227,-9.81414,15.798,-12.2664
60.2266,-9.72408,15.5256,-12.2392
60.2305,-9.62185,15.2461,-12.2036
60.2344,-9.50914,14.9592,-12.1589
60.2383,-9.38579,14.6618,-12.1046
60.2422,-9.25357,14.3562,-12.0412
60.2461,-9.11284,14.0436,-11.9624
60.25,-8.96022,13.7221,-11.8741
60.254,-8.79197,13.387,-11.7782
60.2579,-8.60833,13.0412,-11.672
60.2618,-8.41099,12.6862,-11.5458
60.2657,-8.19774,12.3216,-11.4067
60.2696,-7.9625,11.9409,-11.2566
60.2735,-7.70642,11.5462,-11.0912
60.2774,-7.43251,11.1395,-10.9
60.2813,-7.13839,10.7207,-10.6929
60.2852,-6.82205,10.2888,-10.4676
60.2891,-6.48467,9.84281,-10.2272
60.293,-6.13056,9.38753,-9.95813
60.2969,-5.76194,8.92251,-9.66389
60.3008,-5.3781,8.44446,-9.34969
60.3047,-4.98559,7.95015,-9.01524
60.3086,-4.59418,7.44506,-8.65453
60.3125,-4.20949,6.93135,-8.25459
60.3165,-3.83126,6.4063,-7.82577
60.3204,-3.46095,5.86334,-7.37287
60.3243,-3.09667,5.30493,-6.8966
60.3282,-2.72783,4.72779,-6.37259
60.3321,-2.35401,4.13873,-5.80003
60.336,-1.98225,3.54708,-5.18033
60.3399,-1.61499,2.96051,-4.52114
60.3438,-1.25187,2.38554,-3.80941
60.3477,-0.893263,1.82658,-3.05036
60.3516,-0.536819,1.28292,-2.22817
60.3555,-0.179719,0.755196,-1.32115
60.3594,0.179791,0.243652,-0.306787
60.3633,0.539243,-0.25177,0.759466
60.3672,0.897122,-0.731576,1.88201
60.3711,1.25693,-1.20318,3.04809
60.375,1.62952,-1.68375,4.2025
60.3789,2.02169,-2.18105,5.27746
60.3829,2.43232,-2.69554,6.23737
60.3868,2.86207,-3.22761,7.0247
60.3907,3.31348,-3.78869,7.63248
60.3946,3.77934,-4.37361,8.15234
60.3985,4.24654,-4.96759,8.55521
60.4024,4.70485,-5.55782,8.83908
60.4063,5.14386,-6.13221,9.02115
60.4102,5.5522,-6.67347,9.15984
60.4141,5.92173,-7.16953,9.27046
60.418,6.2466,-7.60746,9.36605
60.4219,6.51789,-7.97181,9.47585
60.4258,6.73474,-8.23801,9.64974
60.4297,6.90007,-8.40843,9.83297
60.4336,7.01194,-8.48273,9.9416
60.4375,7.06874,-8.45801,9.93381
60.4414,7.07919,-8.32762,9.80397
60.4453,7.0518,-8.11481,9.65717
60.4493,6.98807,-7.82873,9.49717
60.4532,6.89282,-7.47872,9.30067
60.4571,6.77359,-7.06289,9.01073
60.461,6.63462,-6.60002,8.6599
60.4649,6.47738,-6.09816,8.30238
60.4688,6.30593,-5.56246,7.8966
60.4727,6.1252,-4.99946,7.30577
60.4766,5.93724,-4.41312,6.58511
60.4805,5.74291,-3.81666,5.70805
60.4844,5.54001,-3.21537,4.6578
60.4883,5.32765,-2.60902,3.44588
60.4922,5.10763,-1.99006,2.19564
60.4961,4.88221,-1.35365,0.940598
60.5,4.65482,-0.699892,-0.308513
60.5039,4.42865,-0.0295703,-1.5699
60.5078,4.20636,0.65627,-2.83355
60.5118,3.98983,1.36115,-4.09152
60.5157,3.78216,2.07576,-5.33755
60.5196,3.58744,2.79598,-6.55715
60.5235,3.40931,3.51927,-7.72733
60.5274,3.25031,4.24916,-8.83438
60.5313,3.11617,4.97456,-9.88245
60.5352,3.00828,5.6942,-10.8747
60.5391,2.92413,6.41309,-11.8141
60.543,2.86337,7.1443,-12.6902
60.5469,2.82944,7.88027,-13.5106
60.5508,2.82168,8.61806,-14.2792
60.5547,2.83624,9.35876,-14.9984
60.5586,2.87212,10.0997,-15.6762
60.5625,2.93152,10.8459,-16.3078
60.5664,3.01111,11.595,-16.9019
60.5703,3.10451,12.3537,-17.4578
60.5742,3.2096,13.1249,-17.9727
60.5782,3.32621,13.9178,-18.4361
60.5821,3.45151,14.725,-18.8649
60.586,3.58061,15.5453,-19.2774
60.5899,3.70964,16.3758,-19.6721
60.5938,3.83448,17.2227,-20.0448
60.5977,3.9522,18.0797,-20.4001
60.6016,4.05858,18.9488,-20.7396
60.6055,4.14804,19.8321,-21.0594
60.6094,4.21338,20.7337,-21.3646
60.6133,4.25204,21.6579,-21.6521
60.6172,4.2648,22.6003,-21.9204
60.6211,4.25066,23.561,-22.1555
60.625,4.20616,24.5448,-22.3564
60.6289,4.13263,25.5551,-22.525
60.6328,4.03399,26.5832,-22.6404
60.6367,3.9124,27.6266,-22.7079
60.6406,3.76673,28.6858,-22.7354
60.6446,3.5986,29.7622,-22.7196
60.6485,3.41159,30.8469,-22.6501
60.6524,3.20439,31.9395,-22.5356
60.6563,2.96884,33.0481,-22.3766
60.6602,2.70314,34.1757,-22.1718
60.6641,2.40945,35.3244,-21.9404
60.668,2.08556,36.4924,-21.6994
60.6719,1.72579,37.687,-21.4488
60.6758,1.33257,38.9073,-21.1856
60.6797,0.91259,40.1522,-20.9067
60.6836,0.464384,41.4174,-20.624
60.6875,-0.0110763,42.6991,-20.3456
60.6914,-0.508993,43.9863,-20.0811
60.6953,-1.02741,45.2677,-19.8483
60.6992,-1.57005,46.5349,-19.6575
60.7031,-2.13607,47.7908,-19.512
60.7071,-2.72181,49.0371,-19.4096
60.711,-3.32723,50.2794,-19.3532
60.7149,-3.95777,51.531,-19.3174
60.7188,-4.61273,52.7929,-19.2901
60.7227,-5.28711,54.0597,-19.2655
60.7266,-5.9806,55.3322,-19.2369
60.7305,-6.69656,56.6215,-19.1883
60.7344,-7.43148,57.9231,-19.1144
60.7383,-8.1783,59.2309,-19.0118
60.7422,-8.93427,60.5411,-18.8846
60.7461,-9.6994,61.851,-18.7301
60.75,-10.4683,63.1515,-18.5579
60.7539,-11.2316,64.4268,-18.3737
60.7578,-11.9827,65.6663,-18.1814
60.7617,-12.7162,66.859,-17.9767
60.7656,-13.4288,67.992,-17.7713
60.7695,-14.1187,69.0648,-17.5594
60.7735,-14.7858,70.0785,-17.3341
60.7774,-15.432,71.0383,-17.0776
60.7813,-16.0619,71.9488,-16.8037
60.7852,-16.6789,72.8169,-16.5037
60.7891,-17.2846,73.6473,-16.1651
60.793,-17.8816,74.4423,-15.7741
60.7969,-18.4704,75.2009,-15.3551
60.8008,-19.0497,75.9142,-14.9198
60.8047,-19.6199,76.5752,-14.4846
60.8086,-20.1878,77.1816,-14.0542
60.8125,-20.7619,77.7364,-13.6355
60.8164,-21.3493,78.2298,-13.2335
60.8203,-21.9556,78.6735,-12.8391
60.8242,-22.5883,79.0716,-12.4456
60.8281,-23.2393,79.4117,-12.0725
60.832,-23.8846,79.668,-11.7213
60.8359,-24.5008,79.8013,-11.4063
60.8399,-25.0566,79.7917,-11.107
60.8438,-25.5359,79.6292,-10.8494
60.8477,-25.9391,79.3206,-10.6375
60.8516,-26.2707,78.8584,-10.49
60.8555,-26.5357,78.2676,-10.387
60.8594,-26.748,77.5693,-10.314
60.8633,-26.9212,76.7796,-10.2753
60.8672,-27.0566,75.8845,-10.2811
60.8711,-27.1506,74.8964,-10.3156
60.875,-27.2115,73.8258,-10.3661
60.8789,-27.2565,72.6898,-10.4372
60.8828,-27.2965,71.5021,-10.5236
60.8867,-27.3372,70.2581,-10.6374
60.8906,-27.3793,68.9774,-10.7605
60.8945,-27.4215,67.6687,-10.9071
60.8984,-27.4617,66.3377,-11.0769
60.9024,-27.5016,64.9797,-11.2771
60.9063,-27.5511,63.6077,-11.6372
60.9102,-27.6194,62.2296,-12.1352
60.9141,-27.7117,60.851,-12.6331
60.918,-27.8481,59.4934,-12.8914
60.9219,-28.0514,58.2182,-12.7602
60.9258,-28.3373,57.0985,-12.2904
60.9297,-28.7115,56.1906,-11.5341
60.9336,-29.1354,55.4995,-10.6391
60.9375,-29.508,54.9284,-9.8828
60.9414,-29.7536,54.2745,-9.56888
60.9453,-29.884,53.4804,-9.52651
60.9492,-29.9631,52.6188,-9.41152
60.9531,-30.0412,51.7575,-9.15987
60.957,-30.1265,50.9064,-9.01726
60.9609,-30.1971,50.025,-8.97221
60.9648,-30.1954,49.0659,-8.95541
60.9688,-30.0807,48.0234,-8.97258
60.9727,-29.8557,46.8779,-9.04327
60.9766,-29.545,45.6279,-9.14997
60.9805,-29.179,44.3119,-9.25508
60.9844,-28.7933,42.9893,-9.32401
60.9883,-28.4181,41.7095,-9.37325
60.9922,-28.0681,40.4779,-9.42504
60.9961,-27.757,39.307,-9.48751
61,-27.493,38.2129,-9.52554
61.0039,-27.2792,37.2135,-9.57597
61.0078,-27.1253,36.3168,-9.59147
61.0117,-27.0831,35.5757,-9.5669
61.0156,-27.2019,35.0356,-9.67101
61.0195,-27.4993,34.7067,-9.97137
61.0234,-27.9788,34.5842,-10.223
61.0273,-28.6367,34.6523,-10.4476
61.0312,-29.4167,34.8513,-10.6969
61.0352,-30.247,35.1073,-10.9893
61.0391,-31.1005,35.396,-11.3066
61.043,-31.9599,35.7103,-11.5931
61.0469,-32.7945,36.0271,-11.8254
61.0508,-33.5645,36.3118,-12.0598
61.0547,-34.2243,36.522,-12.3043
61.0586,-34.7628,36.6361,-12.5307
61.0625,-35.1958,36.6642,-12.7351
61.0664,-35.5347,36.613,-12.9426
61.0703,-35.7844,36.4848,-13.1722
61.0742,-35.9629,36.2937,-13.4305
61.0781,-36.0898,36.0607,-13.7061
61.082,-36.164,35.7882,-13.9887
61.0859,-36.176,35.4705,-14.2601
61.0898,-36.1341,35.1173,-14.5184
61.0937,-36.0594,34.7473,-14.7727
61.0977,-35.9659,34.3762,-15.0294
61.1016,-35.8691,34.0233,-15.2806
61.1055,-35.7805,33.7034,-15.5188
61.1094,-35.7057,33.4208,-15.743
61.1133,-35.6469,33.1781,-15.951
61.1172,-35.6078,32.9803,-16.1451
61.1211,-35.586,32.8247,-16.3248
61.125,-35.5743,32.7044,-16.4869
61.1289,-35.5685,32.6119,-16.6346
61.1328,-35.5679,32.543,-16.7697
61.1367,-35.5714,32.4935,-16.8932
61.1406,-35.5764,32.4599,-17.0054
61.1445,-35.5812,32.4372,-17.1078
61.1484,-35.584,32.4218,-17.1998
61.1523,-35.5837,32.4094,-17.2839
61.1562,-35.5797,32.3971,-17.362
61.1601,-35.5724,32.3838,-17.4358
61.1641,-35.5637,32.3693,-17.5049
61.168,-35.5571,32.352,-17.571
61.1719,-35.5557,32.3324,-17.6356
61.1758,-35.5627,32.3098,-17.7058
61.1797,-35.5841,32.29,-17.7835
61.1836,-35.6236,32.2752,-17.8683
61.1875,-35.6813,32.2669,-17.9575
61.1914,-35.757,32.2661,-18.0478
61.1953,-35.853,32.2787,-18.1366
61.1992,-35.9692,32.3036,-18.2265
61.2031,-36.1025,32.3387,-18.3174
61.207,-36.2511,32.3843,-18.4077
61.2109,-36.4156,32.443,-18.4946
61.2148,-36.5933,32.5142,-18.5788
61.2187,-36.7776,32.594,-18.6574
61.2226,-36.9625,32.682,-18.7256
61.2265,-37.1421,32.7781,-18.7755
61.2305,-37.3125,32.8761,-18.8075
61.2344,-37.4713,32.9751,-18.8226
61.2383,-37.6151,33.0731,-18.8254
61.2422,-37.739,33.1703,-18.8108
61.2461,-37.8427,33.2591,-18.7824
61.25,-37.9278,33.3367,-18.7425
61.2539,-37.9937,33.3997,-18.6952
61.2578,-38.0374,33.4405,-18.6456
61.2617,-38.0603,33.4541,-18.6012
61.2656,-38.0657,33.4409,-18.565
61.2695,-38.0538,33.3985,-18.5374
61.2734,-38.0228,33.3235,-18.5203
61.2773,-37.9744,33.2163,-18.5169
61.2812,-37.9138,33.0868,-18.5225
61.2851,-37.8457,32.9424,-18.5349
61.289,-37.7744,32.7899,-18.5523
61.293,-37.703,32.6333,-18.5728
61.2969,-37.6335,32.478,-18.5937
61.3008,-37.5662,32.3259,-18.6143
61.3047,-37.5012,32.1791,-18.6297
61.3086,-37.4369,32.0371,-18.6353
61.3125,-37.3707,31.8986,-18.6294
61.3164,-37.3015,31.7613,-18.616
61.3203,-37.2279,31.6235,-18.5993
61.3242,-37.148,31.4818,-18.5838
61.3281,-37.0606,31.3332,-18.5666
61.332,-36.9629,31.1746,-18.5463
61.3359,-36.8492,30.9996,-18.523
61.3398,-36.7166,30.8046,-18.499
61.3437,-36.5651,30.5892,-18.478
61.3476,-36.3957,30.3528,-18.4614
61.3515,-36.2082,30.0964,-18.4472
61.3554,-36.0039,29.8214,-18.4331
61.3594,-35.7864,29.531,-18.4204
61.3633,-35.5571,29.2247,-18.4108
61.3672,-35.3147,28.9034,-18.4014
61.3711,-35.06,28.5684,-18.3903
61.375,-34.797,28.2254,-18.3798
61.3789,-34.5291,27.8771,-18.37
61.3828,-34.2588,27.5277,-18.3588
61.3867,-33.9896,27.1805,-18.3418
61.3906,-33.723,26.8373,-18.3215
61.3945,-33.4597,26.4983,-18.3012
61.3984,-33.2014,26.1648,-18.2814
61.4023,-32.949,25.8378,-18.2571
61.4062,-32.7024,25.5176,-18.2279
61.4101,-32.4618,25.2051,-18.1948
61.414,-32.2293,24.901,-18.1599
61.4179,-32.0037,24.6044,-18.1262
61.4218,-31.7815,24.3123,-18.0772
61.4258,-31.5634,24.0253,-17.9973
61.4297,-31.3506,23.7458,-17.903
61.4336,-31.143,23.4745,-17.8274
61.4375,-30.9409,23.2092,-17.7757
61.4414,-30.7441,22.9463,-17.7222
61.4453,-30.5509,22.6849,-17.6529
61.4492,-30.3586,22.4257,-17.5691
61.4531,-30.1639,22.166,-17.4863
61.457,-29.9641,21.9004,-17.4075
61.4609,-29.7563,21.6264,-17.3209
61.4648,-29.5387,21.3413,-17.2191
61.4687,-29.3109,21.0469,-17.0971
61.4726,-29.0703,20.742,-16.9696
61.4765,-28.8167,20.4252,-16.8406
61.4804,-28.5543,20.0978,-16.7035
61.4843,-28.2852,19.7595,-16.5476
61.4883,-28.0085,19.4114,-16.3736
61.4922,-27.7251,19.0542,-16.1853
61.4961,-27.4365,18.6899,-15.987
61.5,-27.1409,18.3148,-15.773
61.5039,-26.8317,17.9278,-15.5455
61.5078,-26.5023,17.528,-15.3018
61.5117,-26.1572,17.1184,-15.0417
61.5156,-25.8025,16.6977,-14.765
61.5195,-25.4348,16.27,-14.4774
61.5234,-25.0477,15.839,-14.1746
61.5273,-24.6437,15.4054,-13.8586
61.5312,-24.2272,14.9687,-13.5184
61.5351,-23.7972,14.5286,-13.1654
61.539,-23.3531,14.0882,-12.7945
61.5429,-22.8987,13.6464,-12.404
61.5468,-22.441,13.2031,-11.9752
61.5507,-21.9855,12.7539,-11.5151
61.5547,-21.5364,12.2963,-11.0201
61.5586,-21.095,11.825,-10.4939
61.5625,-20.6559,11.3285,-9.9466
61.5664,-20.2049,10.7872,-9.36862
61.5703,-19.7419,10.2146,-8.75173
61.5742,-19.2774,9.62985,-8.08029
61.5781,-18.8157,9.04293,-7.35113
61.582,-18.3565,8.45971,-6.52574
61.5859,-17.8984,7.88482,-5.62399
61.5898,-17.4405,7.31689,-4.66218
61.5937,-16.9826,6.75325,-3.65934
61.5976,-16.527,6.19187,-2.57707
61.6015,-16.0762,5.62827,-1.44487
61.6054,-15.6299,5.06405,-0.263943
61.6093,-15.183,4.49429,0.953839
61.6132,-14.7208,3.90821,2.21034
61.6171,-14.2347,3.29845,3.44557
61.6211,-13.7295,2.67598,4.57748
61.625,-13.2128,2.0477,5.55211
61.6289,-12.692,1.41636,6.31918
61.6328,-12.1778,0.789231,6.89356
61.6367,-11.6828,0.167253,7.29013
61.6406,-11.2136,-0.439811,7.55229
61.6445,-10.775,-1.01987,7.63664
61.6484,-10.3692,-1.56121,7.6358
61.6523,-9.9973,-2.04968,7.65309
61.6562,-9.66316,-2.47382,7.77072
61.6601,-9.37354,-2.81967,7.98621
61.664,-9.13409,-3.07149,8.21712
61.6679,-8.93353,-3.23296,8.42569
61.6718,-8.76767,-3.2899,8.60457
61.6757,-8.64347,-3.23739,8.7073
61.6796,-8.55552,-3.11501,8.73651
61.6836,-8.49485,-2.93096,8.74068
61.6875,-8.45604,-2.68776,8.79724
61.6914,-8.43083,-2.40876,8.95493
61.6953,-8.41068,-2.10281,9.11027
61.6992,-8.39277,-1.77335,9.11721
61.7031,-8.37855,-1.41448,8.90593
61.707,-8.37026,-1.03277,8.54038
61.7109,-8.37121,-0.629326,8.25336
61.7148,-8.38546,-0.200728,7.98325
61.7187,-8.4137,0.256491,7.55465
61.7226,-8.45308,0.745983,6.93648
61.7265,-8.49908,1.25435,6.13861
61.7304,-8.54908,1.77399,5.22568
61.7343,-8.6024,2.29795,4.20874
61.7382,-8.65636,2.82439,3.12702
61.7421,-8.70759,3.3491,1.97528
61.746,-8.75535,3.87252,0.763637
61.75,-8.79829,4.39407,-0.518982
61.7539,-8.83265,4.91571,-1.86256
61.7578,-8.85778,5.43577,-3.26366
61.7617,-8.87467,5.95704,-4.6666
61.7656,-8.87993,6.47998,-6.05345
61.7695,-8.86701,7.00127,-7.41413
61.7734,-8.8355,7.5318,-8.72514
61.7773,-8.78923,8.07267,-9.96503
61.7812,-8.72958,8.62559,-11.1229
61.7851,-8.65425,9.19168,-12.1979
61.789,-8.56311,9.78018,-13.1863
61.7929,-8.46064,10.3854,-14.1115
61.7968,-8.34725,11.0053,-14.9787
61.8007,-8.22279,11.64,-15.7896
61.8046,-8.08962,12.2919,-16.5425
61.8085,-7.95082,12.9686,-17.2409
61.8124,-7.80849,13.6647,-17.8992
61.8164,-7.66348,14.3789,-18.5238
61.8203,-7.51797,15.1125,-19.1237
61.8242,-7.37634,15.8751,-19.6863
61.8281,-7.24217,16.6629,-20.2123
61.832,-7.11581,17.4746,-20.6978
61.8359,-6.99837,18.3085,-21.147
61.8398,-6.8939,19.172,-21.5522
61.8437,-6.80792,20.0623,-21.9207
61.8476,-6.74254,20.9783,-22.2557
61.8515,-6.69742,21.9181,-22.5623
61.8554,-6.67395,22.8788,-22.8449
61.8593,-6.67599,23.8655,-23.0905
61.8632,-6.70232,24.8708,-23.2969
61.8671,-6.74943,25.8919,-23.4513
61.871,-6.81719,26.9283,-23.536
61.8749,-6.90838,27.9865,-23.5605
61.8789,-7.02428,29.0642,-23.5368
61.8828,-7.16268,30.1569,-23.468
61.8867,-7.32385,31.2632,-23.3393
61.8906,-7.51276,32.3922,-23.1567
61.8945,-7.73085,33.5399,-22.9278
61.8984,-7.9753,34.7004,-22.6637
61.9023,-8.24716,35.8742,-22.3731
61.9062,-8.55219,37.0693,-22.0715
61.9101,-8.88967,38.2915,-21.7559
61.914,-9.25425,39.5343,-21.4293
61.9179,-9.64554,40.7984,-21.0931
61.9218,-10.07,42.0911,-20.7473
61.9257,-10.5271,43.4182,-20.3818
61.9296,-11.0096,44.7678,-19.9995
61.9335,-11.5135,46.1323,-19.6104
61.9374,-12.0377,47.5048,-19.2322
61.9413,-12.578,48.8706,-18.888
61.9453,-13.1291,50.2181,-18.5858
61.9492,-13.6914,51.5423,-18.3354
61.9531,-14.2706,52.8501,-18.1227
61.957,-14.8699,54.1459,-17.9476
61.9609,-15.4861,55.4308,-17.8021
61.9648,-16.1161,56.7042,-17.6788
61.9687,-16.757,57.9661,-17.561
61.9726,-17.4013,59.2116,-17.4404
61.9765,-18.0411,60.4374,-17.307
61.9804,-18.6734,61.6417,-17.157
61.9843,-19.2936,62.821,-16.9959
61.9882,-19.8969,63.9694,-16.8248
61.9921,-20.479,65.0769,-16.6437
61.996,-21.0351,66.1313,-16.4531
61.9999,-21.556,67.1213,-16.2455
62.0038,-22.0384,68.0416,-16.0336
62.0077,-22.4861,68.8965,-15.8224
62.0117,-22.9018,69.6862,-15.6132
62.0156,-23.2861,70.412,-15.3839
62.0195,-23.6433,71.0772,-15.1351
62.0234,-23.9795,71.6891,-14.8719
62.0273,-24.2998,72.248,-14.604
62.0312,-24.6064,72.7575,-14.3173
62.0351,-24.903,73.2213,-14.009
62.039,-25.1978,73.6469,-13.6605
62.0429,-25.4992,74.0442,-13.265
62.0468,-25.8247,74.4263,-12.8289
62.0507,-26.1856,74.8036,-12.3748
62.0546,-26.5854,75.1755,-11.9103
62.0585,-27.0267,75.5394,-11.4372
62.0624,-27.516,75.8797,-10.963
62.0663,-28.0447,76.1878,-10.5145
62.0702,-28.5905,76.441,-10.0986
62.0742,-29.1396,76.6243,-9.71298
62.0781,-29.6782,76.6998,-9.36097
62.082,-30.1972,76.6724,-9.0439
62.0859,-30.6929,76.5443,-8.76166
62.0898,-31.1621,76.3148,-8.51944
62.0937,-31.5917,75.9758,-8.30675
62.0976,-31.9684,75.4994,-8.15416
62.1015,-32.2822,74.9004,-8.04017
62.1054,-32.5191,74.1752,-7.96224
62.1093,-32.6615,73.2118,-8.00696
62.1132,-32.7152,72.1487,-8.05303
62.1171,-32.7044,71.0272,-8.08721
62.121,-32.6434,69.8283,-8.14718
62.1249,-32.5433,68.5624,-8.22146
62.1288,-32.4215,67.2481,-8.31297
62.1327,-32.2997,65.8919,-8.43408
62.1366,-32.1932,64.52,-8.5761
62.1406,-32.1154,63.1482,-8.7393
62.1445,-32.0734,61.7789,-8.91301
62.1484,-32.0677,60.4018,-9.17405
62.1523,-32.1038,59.0306,-9.66534
62.1562,-32.1971,57.6794,-10.3472
62.1601,-32.37,56.3719,-10.7378
62.164,-32.6426,55.1634,-10.7591
62.1679,-33.0473,54.1522,-10.5021
62.1718,-33.5576,53.374,-9.92933
62.1757,-34.0671,52.7711,-9.07346
62.1796,-34.4789,52.2551,-8.10611
62.1835,-34.715,51.6476,-7.41459
62.1874,-34.8064,50.9047,-7.17391
62.1913,-34.8683,50.0932,-7.01278
62.1952,-34.9696,49.3041,-6.72988
62.1991,-35.1207,48.554,-6.52008
62.203,-35.2745,47.8016,-6.42036
62.207,-35.3706,46.9892,-6.33716
62.2109,-35.368,46.1089,-6.25177
62.2148,-35.2136,45.106,-6.20977
62.2187,-34.9043,43.9432,-6.24278
62.2226,-34.4951,42.6861,-6.3233
62.2265,-34.0455,41.4123,-6.37703
62.2304,-33.6347,40.208,-6.38148
62.2343,-33.3056,39.1122,-6.37115
62.2382,-33.0461,38.1056,-6.38464
62.2421,-32.8324,37.1747,-6.39522
62.246,-32.6615,36.3244,-6.36849
62.2499,-32.5535,35.5774,-6.29059
62.2538,-32.5379,34.9609,-6.18467
62.2577,-32.6448,34.5045,-6.1034
62.2616,-32.921,34.247,-6.21641
62.2655,-33.3648,34.1734,-6.42341
62.2695,-33.9246,34.2272,-6.5547
62.2734,-34.5651,34.3684,-6.71948
62.2773,-35.2552,34.5622,-6.95431
62.2812,-35.9644,34.7762,-7.22751
62.2851,-36.6662,34.9911,-7.4859
62.289,-37.3396,35.2012,-7.69535
62.2929,-37.9464,35.3764,-7.8956
62.2968,-38.4594,35.4902,-8.11466
62.3007,-38.8765,35.5378,-8.34303
62.3046,-39.2036,35.5135,-8.55907
62.3085,-39.4499,35.4193,-8.7617
62.3124,-39.6365,35.2691,-8.97273
62.3163,-39.7851,35.082,-9.20726
62.3202,-39.9018,34.8649,-9.47191
62.3241,-39.9829,34.6228,-9.74978
62.328,-40.0274,34.3597,-10.0318
62.3319,-40.0403,34.0831,-10.3076
62.3359,-40.0242,33.7963,-10.5656
62.3398,-39.9822,33.5019,-10.8121
62.3437,-39.9239,33.2095,-11.0491
62.3476,-39.8622,32.9334,-11.2745
62.3515,-39.8043,32.6841,-11.4844
62.3554,-39.7562,32.4665,-11.6815
62.3593,-39.7188,32.2804,-11.8676
62.3632,-39.6907,32.1233,-12.0424
62.3671,-39.6714,31.9937,-12.2037
62.371,-39.662,31.8953,-12.346
62.3749,-39.6617,31.8247,-12.4721
62.3788,-39.6669,31.7756,-12.5859
62.3827,-39.6733,31.7434,-12.6891
62.3866,-39.6723,31.7197,-12.7797
62.3905,-39.6568,31.693,-12.859
62.3944,-39.6242,31.6563,-12.9303
62.3983,-39.5735,31.6043,-12.9989
62.4023,-39.5028,31.5299,-13.0708
62.4062,-39.4143,31.4326,-13.1485
62.4101,-39.3127,31.3156,-13.2328
62.414,-39.201,31.1811,-13.3221
62.4179,-39.0821,31.0315,-13.4146
62.4218,-38.9583,30.8691,-13.5112
62.4257,-38.8327,30.7002,-13.611
62.4296,-38.7085,30.5297,-13.713
62.4335,-38.5901,30.3629,-13.811
62.4374,-38.4821,30.2062,-13.9013
62.4413,-38.3851,30.0616,-13.9847
62.4452,-38.2988,29.9317,-14.06
62.4491,-38.2226,29.8172,-14.1287
62.453,-38.1543,29.7168,-14.1869
62.4569,-38.0905,29.6302,-14.2314
62.4608,-38.0291,29.5522,-14.2647
62.4648,-37.9682,29.479,-14.2908
62.4687,-37.9068,29.4069,-14.3119
62.4726,-37.8428,29.3324,-14.3302
62.4765,-37.7737,29.2504,-14.3476
62.4804,-37.6952,29.1536,-14.3664
62.4843,-37.6063,29.0396,-14.3868
62.4882,-37.5092,28.9077,-14.4136
62.4921,-37.4042,28.7602,-14.4461
62.496,-37.2895,28.5954,-14.4834
62.4999,-37.1675,28.4174,-14.5214
62.5038,-37.0432,28.2324,-14.5597
62.5077,-36.9171,28.0433,-14.5987
62.5116,-36.79,27.8528,-14.6397
62.5155,-36.6627,27.6618,-14.6803
62.5194,-36.5339,27.47,-14.7169
62.5233,-36.4039,27.2784,-14.7482
62.5272,-36.2734,27.0871,-14.7755
62.5312,-36.1421,26.8953,-14.8025
62.5351,-36.0108,26.7027,-14.8302
62.539,-35.879,26.5096,-14.8567
62.5429,-35.7448,26.3138,-14.8808
62.5468,-35.6068,26.113,-14.9038
62.5507,-35.4645,25.9075,-14.9271
62.5546,-35.3184,25.6977,-14.9495
62.5585,-35.17,25.4848,-14.9708
62.5624,-35.0213,25.2724,-14.9917
62.5663,-34.8725,25.0598,-15.0154
62.5702,-34.723,24.8461,-15.0382
62.5741,-34.5739,24.6311,-15.0617
62.578,-34.429,24.4195,-15.0882
62.5819,-34.2908,24.2132,-15.1144
62.5858,-34.1594,24.0108,-15.1401
62.5897,-34.0339,23.8106,-15.1648
62.5936,-33.9132,23.6135,-15.1888
62.5976,-33.7962,23.4194,-15.2122
62.6015,-33.6825,23.2297,-15.2305
62.6054,-33.5709,23.0437,-15.2424
62.6093,-33.4592,22.8574,-15.256
62.6132,-33.3458,22.6698,-15.2747
62.6171,-33.2306,22.4801,-15.2962
62.621,-33.1135,22.2864,-15.3185
62.6249,-32.9946,22.086,-15.3364
62.6288,-32.8732,21.8792,-15.3566
62.6327,-32.7485,21.6653,-15.3662
62.6366,-32.6194,21.4454,-15.3616
62.6405,-32.4858,21.2205,-15.3606
62.6444,-32.348,20.9898,-15.3727
62.6483,-32.2056,20.7557,-15.3854
62.6522,-32.0595,20.5204,-15.3865
62.6561,-31.9101,20.2872,-15.3719
62.6601,-31.7561,20.0566,-15.3516
62.664,-31.5962,19.8268,-15.3245
62.6679,-31.4312,19.5961,-15.2935
